age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,native-country,income-per-year
49.0,9.0,1.0,0.0,0.0,0.0,45.0,2,0,6,7,1,38,0.0
64.0,6.0,1.0,1.0,0.0,0.0,10.0,4,0,2,9,0,38,1.0
54.0,4.0,1.0,1.0,0.0,0.0,45.0,4,0,0,13,1,4,0.0
43.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,2,0,25,0.0
32.0,9.0,1.0,1.0,0.0,0.0,35.0,2,0,0,2,4,38,0.0
36.0,12.0,0.0,1.0,10520.0,0.0,43.0,2,0,4,11,1,38,1.0
26.0,9.0,0.0,1.0,0.0,0.0,50.0,4,0,4,11,2,38,1.0
37.0,13.0,1.0,1.0,0.0,0.0,50.0,2,0,2,3,0,38,1.0
38.0,12.0,1.0,0.0,0.0,0.0,40.0,2,0,0,0,4,38,0.0
26.0,8.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
50.0,13.0,1.0,1.0,0.0,1887.0,50.0,2,0,2,2,0,38,1.0
47.0,10.0,1.0,1.0,7298.0,0.0,40.0,2,0,2,2,0,38,1.0
42.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,6,1,38,0.0
66.0,9.0,0.0,0.0,0.0,0.0,40.0,1,0,6,13,1,38,0.0
43.0,9.0,0.0,0.0,0.0,0.0,32.0,2,0,5,0,1,38,0.0
37.0,13.0,1.0,1.0,0.0,0.0,45.0,2,0,2,9,0,38,1.0
37.0,6.0,1.0,0.0,0.0,0.0,35.0,2,0,0,3,4,38,0.0
25.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,4,12,3,38,0.0
29.0,13.0,1.0,1.0,0.0,0.0,50.0,2,0,2,2,0,38,1.0
50.0,12.0,1.0,1.0,3103.0,0.0,40.0,4,0,2,6,0,38,1.0
42.0,14.0,1.0,1.0,0.0,0.0,70.0,5,0,4,9,1,38,0.0
32.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,3,38,0.0
42.0,10.0,1.0,1.0,0.0,0.0,40.0,5,0,2,10,0,38,1.0
41.0,9.0,1.0,1.0,0.0,0.0,50.0,4,0,2,3,0,38,0.0
25.0,13.0,1.0,1.0,3325.0,0.0,40.0,2,0,4,11,1,38,0.0
65.0,9.0,1.0,1.0,0.0,0.0,50.0,3,0,2,11,0,38,0.0
32.0,10.0,1.0,1.0,0.0,0.0,50.0,2,0,2,6,0,38,0.0
32.0,9.0,1.0,1.0,0.0,0.0,10.0,2,0,4,2,4,38,0.0
24.0,10.0,1.0,1.0,0.0,0.0,60.0,2,0,2,2,0,38,0.0
51.0,9.0,1.0,0.0,0.0,0.0,40.0,0,0,0,3,1,38,0.0
28.0,7.0,1.0,0.0,0.0,0.0,35.0,2,0,3,7,4,38,0.0
32.0,10.0,1.0,1.0,0.0,0.0,55.0,3,0,2,3,0,38,1.0
77.0,15.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,0.0
47.0,9.0,1.0,0.0,0.0,0.0,20.0,2,0,0,0,4,38,0.0
26.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,1,38,0.0
20.0,10.0,1.0,1.0,0.0,0.0,20.0,2,0,4,5,3,38,0.0
57.0,10.0,0.0,1.0,0.0,0.0,35.0,5,0,2,9,0,38,1.0
40.0,16.0,1.0,1.0,0.0,0.0,45.0,2,0,2,9,0,38,0.0
50.0,14.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,38,1.0
19.0,4.0,1.0,1.0,0.0,0.0,45.0,2,0,2,5,3,25,0.0
54.0,8.0,1.0,1.0,0.0,0.0,40.0,0,0,2,0,0,38,0.0
51.0,10.0,1.0,1.0,0.0,0.0,40.0,1,0,2,10,0,38,1.0
51.0,13.0,1.0,1.0,0.0,0.0,50.0,1,0,2,0,0,38,1.0
38.0,10.0,1.0,1.0,7688.0,0.0,40.0,5,0,2,10,0,38,1.0
17.0,8.0,1.0,0.0,0.0,0.0,20.0,2,0,4,11,3,38,0.0
32.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
29.0,10.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,0.0
42.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,0,11,4,38,0.0
40.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,3,4,38,0.0
27.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
22.0,13.0,1.0,0.0,0.0,0.0,20.0,5,0,4,9,3,38,0.0
58.0,7.0,1.0,0.0,0.0,0.0,40.0,2,0,6,7,1,38,0.0
61.0,13.0,1.0,1.0,0.0,0.0,45.0,2,0,2,11,0,38,1.0
42.0,13.0,0.0,0.0,0.0,0.0,35.0,2,0,2,2,5,38,1.0
49.0,14.0,0.0,1.0,0.0,0.0,40.0,2,0,3,10,1,18,0.0
43.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,0,6,1,38,0.0
46.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,0,11,4,38,1.0
28.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,13,0,38,1.0
39.0,10.0,1.0,1.0,7688.0,0.0,50.0,4,0,2,11,0,38,1.0
50.0,10.0,1.0,1.0,7688.0,0.0,40.0,1,0,2,2,0,38,1.0
57.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,3,0,1,38,0.0
47.0,9.0,1.0,0.0,0.0,0.0,38.0,2,0,2,7,5,38,0.0
79.0,9.0,1.0,1.0,0.0,0.0,40.0,4,0,2,4,0,38,0.0
40.0,9.0,1.0,0.0,0.0,0.0,45.0,2,0,2,8,5,38,0.0
35.0,13.0,0.0,1.0,0.0,0.0,40.0,0,0,2,9,0,39,0.0
35.0,13.0,1.0,1.0,0.0,1740.0,80.0,1,0,2,3,0,38,0.0
30.0,13.0,1.0,1.0,0.0,0.0,60.0,2,0,2,7,0,38,1.0
26.0,6.0,0.0,1.0,0.0,0.0,40.0,2,0,4,4,1,38,0.0
49.0,9.0,0.0,0.0,1506.0,0.0,40.0,2,0,4,13,4,38,0.0
48.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
22.0,10.0,1.0,1.0,0.0,0.0,45.0,2,0,4,7,1,38,0.0
22.0,7.0,1.0,0.0,0.0,0.0,30.0,2,0,4,7,3,38,0.0
50.0,6.0,0.0,0.0,0.0,0.0,47.0,2,0,5,0,1,22,0.0
47.0,9.0,1.0,1.0,0.0,0.0,60.0,4,0,2,4,0,38,0.0
36.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,13,0,38,0.0
44.0,12.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
73.0,5.0,1.0,0.0,0.0,0.0,9.0,2,0,6,7,4,38,0.0
34.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,1.0
37.0,10.0,0.0,1.0,0.0,0.0,40.0,2,0,2,2,0,16,0.0
46.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,2,0,5,38,1.0
29.0,3.0,1.0,1.0,0.0,0.0,40.0,2,0,2,4,0,25,0.0
24.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
29.0,10.0,1.0,1.0,0.0,0.0,35.0,5,0,4,9,1,38,0.0
18.0,8.0,1.0,0.0,0.0,0.0,20.0,2,0,4,0,3,38,0.0
41.0,13.0,0.0,0.0,0.0,0.0,90.0,2,0,0,3,4,38,1.0
59.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
27.0,3.0,1.0,1.0,0.0,0.0,50.0,2,0,4,4,4,38,0.0
50.0,12.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,0.0
25.0,2.0,1.0,1.0,0.0,0.0,24.0,2,0,4,6,1,25,0.0
42.0,13.0,1.0,0.0,0.0,0.0,45.0,2,0,0,3,4,38,0.0
36.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,23,0.0
62.0,10.0,1.0,1.0,0.0,0.0,60.0,2,0,2,0,0,38,1.0
71.0,11.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,1,38,0.0
38.0,13.0,1.0,1.0,0.0,0.0,55.0,2,0,0,3,1,38,1.0
44.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,3,0,4,38,0.0
49.0,10.0,1.0,1.0,0.0,0.0,60.0,4,0,2,4,0,38,0.0
60.0,13.0,1.0,1.0,7688.0,0.0,40.0,3,0,2,9,0,38,1.0
28.0,9.0,1.0,1.0,0.0,0.0,40.0,4,0,2,3,0,30,0.0
26.0,13.0,1.0,0.0,0.0,0.0,55.0,2,0,4,11,1,38,0.0
18.0,7.0,1.0,1.0,0.0,0.0,12.0,2,0,4,5,3,38,0.0
43.0,11.0,1.0,1.0,0.0,0.0,50.0,2,0,2,2,0,38,1.0
65.0,8.0,1.0,1.0,2009.0,0.0,44.0,1,0,6,3,1,38,0.0
23.0,6.0,1.0,1.0,0.0,0.0,44.0,2,0,4,2,3,38,0.0
21.0,10.0,1.0,0.0,0.0,0.0,35.0,2,0,4,7,3,38,0.0
20.0,9.0,1.0,1.0,0.0,0.0,40.0,4,0,4,4,3,38,0.0
19.0,10.0,0.0,0.0,0.0,0.0,18.0,2,0,4,11,3,29,0.0
77.0,9.0,1.0,0.0,0.0,0.0,32.0,2,0,6,0,1,38,0.0
32.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,2,12,0,38,0.0
37.0,10.0,1.0,1.0,0.0,0.0,30.0,1,0,2,13,0,38,0.0
29.0,9.0,1.0,1.0,0.0,0.0,45.0,4,0,2,13,0,38,0.0
59.0,16.0,1.0,1.0,0.0,2415.0,45.0,2,0,2,9,0,38,1.0
22.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,3,38,0.0
31.0,9.0,1.0,1.0,0.0,0.0,48.0,2,0,2,2,0,38,1.0
59.0,9.0,1.0,1.0,0.0,0.0,60.0,4,0,2,11,0,38,0.0
29.0,10.0,1.0,0.0,0.0,0.0,40.0,0,0,4,7,1,38,1.0
56.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,2,0,38,1.0
19.0,10.0,1.0,0.0,0.0,0.0,20.0,2,0,4,0,3,38,0.0
37.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,4,0,38,0.0
58.0,14.0,1.0,1.0,0.0,0.0,40.0,5,0,2,3,0,38,1.0
41.0,14.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,1.0
29.0,9.0,1.0,1.0,0.0,0.0,38.0,2,0,4,11,4,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,50.0,4,0,2,3,0,38,0.0
36.0,14.0,1.0,1.0,0.0,1977.0,50.0,2,0,2,9,0,38,1.0
19.0,10.0,1.0,1.0,594.0,0.0,40.0,2,0,4,2,3,38,0.0
46.0,9.0,1.0,0.0,0.0,0.0,28.0,2,0,2,3,5,38,1.0
42.0,14.0,1.0,0.0,0.0,0.0,45.0,2,0,2,9,5,38,1.0
29.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
42.0,13.0,1.0,1.0,7688.0,0.0,40.0,2,0,2,9,0,38,1.0
29.0,12.0,1.0,1.0,0.0,0.0,40.0,2,0,2,0,0,38,0.0
47.0,14.0,1.0,0.0,0.0,0.0,40.0,2,0,0,9,4,38,0.0
37.0,7.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
39.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,4,0,38,0.0
46.0,13.0,0.0,0.0,0.0,0.0,35.0,2,0,0,11,4,38,1.0
28.0,12.0,1.0,1.0,0.0,0.0,40.0,2,0,2,13,0,38,0.0
36.0,10.0,1.0,1.0,0.0,0.0,56.0,2,0,2,4,0,38,1.0
39.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,0,3,38,0.0
44.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,0.0
60.0,9.0,1.0,1.0,0.0,0.0,40.0,5,0,2,7,0,38,0.0
35.0,13.0,1.0,0.0,0.0,0.0,50.0,2,0,4,3,1,38,1.0
59.0,13.0,0.0,1.0,0.0,0.0,48.0,2,0,2,2,0,38,1.0
21.0,10.0,1.0,0.0,0.0,0.0,60.0,2,0,4,11,3,38,0.0
22.0,12.0,1.0,0.0,0.0,0.0,16.0,2,0,4,9,3,38,0.0
31.0,10.0,1.0,1.0,15024.0,0.0,50.0,2,0,2,3,0,38,1.0
40.0,13.0,1.0,1.0,0.0,1977.0,50.0,2,0,2,3,0,38,1.0
33.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,11,0,38,1.0
41.0,14.0,1.0,1.0,0.0,0.0,60.0,1,0,2,9,0,38,0.0
31.0,12.0,1.0,0.0,0.0,0.0,35.0,4,0,2,7,5,38,1.0
62.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,0,7,1,38,0.0
43.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,2,9,5,38,0.0
28.0,13.0,0.0,0.0,0.0,0.0,60.0,1,0,4,9,1,38,0.0
43.0,6.0,0.0,1.0,0.0,1887.0,40.0,2,0,2,6,0,38,1.0
55.0,14.0,1.0,1.0,3103.0,0.0,55.0,4,0,2,11,0,38,1.0
42.0,9.0,1.0,0.0,0.0,0.0,25.0,2,0,5,7,4,38,0.0
23.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
55.0,10.0,1.0,1.0,0.0,0.0,40.0,0,0,2,0,0,38,1.0
44.0,13.0,1.0,1.0,99999.0,0.0,45.0,3,0,2,3,0,38,1.0
19.0,7.0,0.0,0.0,0.0,0.0,32.0,2,0,4,11,3,26,0.0
23.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,6,3,38,0.0
41.0,9.0,1.0,0.0,0.0,0.0,50.0,2,0,0,2,4,38,0.0
51.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,5,5,4,38,0.0
49.0,9.0,1.0,1.0,0.0,0.0,90.0,2,0,0,13,1,38,0.0
29.0,14.0,0.0,0.0,0.0,0.0,20.0,5,0,4,9,4,35,0.0
25.0,10.0,1.0,1.0,8614.0,0.0,40.0,2,0,4,9,1,38,1.0
44.0,15.0,1.0,1.0,99999.0,0.0,50.0,4,0,2,9,0,38,1.0
17.0,7.0,1.0,1.0,0.0,0.0,30.0,2,0,4,5,3,38,0.0
42.0,14.0,1.0,1.0,0.0,0.0,40.0,3,0,2,3,0,38,1.0
21.0,7.0,1.0,0.0,0.0,0.0,35.0,2,0,4,12,3,38,0.0
26.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,13,1,38,0.0
24.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
30.0,13.0,1.0,1.0,0.0,0.0,42.0,2,0,2,3,0,38,1.0
19.0,9.0,1.0,1.0,0.0,0.0,28.0,2,0,4,5,3,38,0.0
65.0,4.0,1.0,0.0,0.0,0.0,24.0,5,0,6,7,2,38,0.0
52.0,10.0,1.0,1.0,0.0,0.0,60.0,4,0,2,12,0,38,1.0
17.0,6.0,1.0,1.0,0.0,0.0,20.0,2,0,4,5,3,38,0.0
27.0,9.0,1.0,1.0,0.0,0.0,22.0,2,0,4,7,3,38,0.0
53.0,15.0,1.0,0.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
24.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
37.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
34.0,11.0,1.0,0.0,0.0,0.0,18.0,2,0,2,0,5,38,0.0
40.0,12.0,1.0,1.0,8614.0,0.0,50.0,1,0,0,3,1,38,1.0
49.0,9.0,1.0,1.0,0.0,0.0,40.0,1,0,2,2,0,38,1.0
86.0,14.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,1,38,0.0
49.0,11.0,1.0,0.0,15024.0,0.0,60.0,2,0,2,9,5,38,1.0
43.0,7.0,1.0,1.0,0.0,0.0,60.0,4,0,2,5,0,38,0.0
47.0,10.0,1.0,0.0,0.0,0.0,35.0,2,0,3,3,4,32,0.0
32.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,13,0,38,1.0
30.0,11.0,1.0,1.0,0.0,0.0,60.0,4,0,2,4,0,38,0.0
25.0,9.0,1.0,1.0,0.0,0.0,40.0,1,0,4,2,3,38,0.0
42.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,38,1.0
60.0,10.0,1.0,1.0,0.0,0.0,65.0,2,0,2,2,0,38,0.0
46.0,10.0,1.0,1.0,4386.0,0.0,38.0,2,0,2,2,0,38,1.0
39.0,10.0,1.0,1.0,0.0,0.0,40.0,1,0,2,10,0,38,1.0
28.0,12.0,1.0,1.0,0.0,1887.0,70.0,2,0,2,12,0,38,1.0
26.0,6.0,1.0,1.0,0.0,0.0,55.0,2,0,4,2,1,32,0.0
27.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,3,38,0.0
59.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,0,9,4,38,0.0
64.0,9.0,1.0,1.0,0.0,0.0,40.0,5,0,2,4,0,38,0.0
90.0,9.0,1.0,1.0,2964.0,0.0,12.0,4,0,4,3,1,38,0.0
51.0,10.0,1.0,0.0,0.0,0.0,45.0,2,0,0,11,1,38,1.0
36.0,9.0,1.0,1.0,0.0,2002.0,40.0,2,0,2,13,0,38,0.0
39.0,4.0,0.0,0.0,0.0,0.0,40.0,2,0,3,6,4,5,0.0
47.0,14.0,1.0,1.0,0.0,0.0,40.0,4,0,2,9,0,38,1.0
32.0,14.0,1.0,1.0,0.0,0.0,60.0,2,0,2,3,0,38,1.0
24.0,12.0,1.0,0.0,0.0,0.0,40.0,2,0,2,0,5,38,0.0
23.0,9.0,1.0,1.0,0.0,0.0,30.0,2,0,4,11,3,38,0.0
62.0,9.0,1.0,1.0,0.0,0.0,20.0,2,0,2,7,0,38,0.0
35.0,13.0,1.0,1.0,0.0,0.0,65.0,4,0,5,2,1,38,0.0
27.0,13.0,0.0,1.0,0.0,0.0,40.0,2,0,4,9,3,38,0.0
49.0,10.0,1.0,0.0,0.0,0.0,35.0,2,0,0,6,1,38,0.0
18.0,6.0,1.0,1.0,0.0,0.0,20.0,2,0,4,11,1,38,0.0
19.0,10.0,1.0,0.0,0.0,0.0,30.0,2,0,4,7,3,38,0.0
63.0,12.0,1.0,1.0,0.0,0.0,40.0,3,0,2,11,0,38,1.0
54.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,2,7,5,38,0.0
24.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,2,9,5,38,1.0
61.0,6.0,1.0,1.0,0.0,0.0,50.0,2,0,2,13,0,38,1.0
50.0,9.0,1.0,1.0,0.0,0.0,48.0,3,0,2,11,0,38,1.0
36.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,38,1.0
21.0,10.0,1.0,1.0,0.0,0.0,50.0,2,0,4,0,3,38,0.0
38.0,15.0,1.0,1.0,99999.0,0.0,50.0,3,0,2,9,0,38,1.0
30.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,2,38,0.0
22.0,9.0,1.0,1.0,2907.0,0.0,40.0,2,0,4,2,3,38,0.0
33.0,10.0,0.0,0.0,0.0,0.0,52.0,2,0,0,0,1,38,0.0
39.0,9.0,1.0,1.0,0.0,0.0,38.0,1,0,2,6,0,38,1.0
42.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,2,0,38,1.0
42.0,13.0,1.0,1.0,0.0,0.0,33.0,1,0,0,13,1,38,0.0
29.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,0.0
35.0,13.0,1.0,1.0,0.0,0.0,55.0,2,0,4,11,1,38,0.0
23.0,10.0,1.0,0.0,0.0,0.0,30.0,2,0,4,7,3,38,0.0
28.0,10.0,0.0,1.0,0.0,0.0,60.0,2,0,2,2,0,38,0.0
34.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,0,3,38,0.0
40.0,10.0,0.0,0.0,0.0,0.0,40.0,2,0,4,0,1,38,0.0
67.0,9.0,1.0,0.0,0.0,0.0,30.0,4,0,6,7,1,38,0.0
49.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,7,0,38,0.0
34.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,1,38,0.0
26.0,13.0,1.0,1.0,2463.0,0.0,35.0,2,0,4,3,3,38,0.0
25.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,6,3,38,0.0
40.0,10.0,1.0,0.0,1831.0,0.0,30.0,2,0,0,3,4,38,0.0
56.0,9.0,1.0,1.0,0.0,0.0,40.0,4,0,2,4,0,38,0.0
35.0,12.0,1.0,1.0,0.0,1887.0,45.0,3,0,2,11,0,38,1.0
54.0,9.0,1.0,1.0,0.0,2051.0,40.0,2,0,2,2,0,38,0.0
25.0,13.0,1.0,0.0,3325.0,0.0,40.0,2,0,4,3,1,38,0.0
28.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,38,0.0
31.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
45.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,0,4,38,0.0
52.0,9.0,1.0,1.0,5013.0,0.0,40.0,5,0,2,2,0,38,0.0
39.0,14.0,1.0,0.0,0.0,0.0,50.0,4,0,4,9,1,3,0.0
19.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
23.0,8.0,1.0,1.0,0.0,0.0,40.0,2,0,4,0,4,38,0.0
23.0,4.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,1,25,0.0
52.0,11.0,1.0,1.0,15024.0,0.0,40.0,2,0,2,9,0,38,1.0
33.0,15.0,1.0,1.0,0.0,0.0,60.0,4,0,2,9,0,38,1.0
35.0,13.0,0.0,0.0,0.0,0.0,50.0,2,0,4,5,1,13,0.0
58.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
61.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,1.0
39.0,13.0,1.0,1.0,99999.0,0.0,70.0,2,0,2,3,0,38,1.0
38.0,7.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
59.0,9.0,1.0,1.0,0.0,1887.0,40.0,2,0,2,3,0,38,1.0
41.0,13.0,1.0,1.0,0.0,0.0,50.0,2,0,0,3,1,38,1.0
19.0,7.0,1.0,1.0,0.0,0.0,10.0,2,0,4,13,2,38,0.0
22.0,10.0,1.0,1.0,0.0,0.0,20.0,2,0,4,5,3,38,0.0
59.0,12.0,1.0,0.0,0.0,0.0,40.0,2,0,6,3,4,38,0.0
37.0,9.0,1.0,1.0,3103.0,0.0,45.0,2,0,2,2,0,38,1.0
31.0,8.0,1.0,1.0,0.0,0.0,43.0,2,0,2,2,0,38,0.0
18.0,7.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,1,38,0.0
20.0,10.0,1.0,0.0,0.0,0.0,35.0,2,0,4,11,3,38,0.0
28.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,4,13,1,38,0.0
28.0,10.0,1.0,0.0,0.0,0.0,30.0,2,0,4,7,3,38,0.0
49.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,40.0,1,0,2,10,0,38,1.0
19.0,9.0,1.0,1.0,0.0,0.0,20.0,2,0,4,11,3,38,0.0
43.0,13.0,1.0,1.0,7298.0,0.0,40.0,2,0,2,3,0,38,1.0
28.0,9.0,0.0,1.0,15024.0,0.0,40.0,2,0,2,3,0,38,1.0
41.0,10.0,0.0,0.0,0.0,0.0,24.0,2,0,0,0,1,7,0.0
50.0,14.0,1.0,1.0,0.0,0.0,65.0,2,0,2,3,0,38,1.0
46.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,0,0,1,31,0.0
20.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,4,3,38,0.0
45.0,13.0,1.0,1.0,0.0,0.0,60.0,2,0,2,3,0,38,1.0
28.0,10.0,1.0,0.0,0.0,0.0,50.0,2,0,4,3,1,38,0.0
37.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,2,7,5,38,0.0
46.0,16.0,1.0,1.0,0.0,1902.0,50.0,4,0,2,9,0,38,1.0
66.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,5,0,38,0.0
38.0,13.0,1.0,0.0,0.0,0.0,50.0,2,0,2,0,5,38,1.0
25.0,7.0,1.0,1.0,0.0,0.0,45.0,2,0,4,5,3,38,0.0
55.0,15.0,1.0,1.0,15024.0,0.0,40.0,0,0,2,3,0,38,1.0
48.0,4.0,1.0,1.0,0.0,1902.0,40.0,1,0,2,13,0,38,0.0
56.0,10.0,1.0,0.0,0.0,0.0,38.0,2,0,6,2,4,38,0.0
47.0,14.0,1.0,1.0,0.0,0.0,45.0,4,0,2,3,0,38,0.0
55.0,13.0,1.0,1.0,0.0,0.0,40.0,4,0,2,3,0,38,1.0
41.0,12.0,1.0,1.0,0.0,0.0,40.0,5,0,2,10,0,38,0.0
47.0,10.0,1.0,1.0,0.0,0.0,65.0,2,0,2,11,0,38,1.0
40.0,9.0,0.0,1.0,6849.0,0.0,43.0,2,0,4,3,1,38,0.0
41.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,38,0.0
21.0,10.0,0.0,0.0,0.0,0.0,20.0,2,0,4,11,3,38,0.0
52.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
62.0,16.0,1.0,1.0,15020.0,0.0,50.0,2,0,0,9,4,38,1.0
46.0,7.0,1.0,1.0,0.0,0.0,45.0,2,0,2,5,0,38,1.0
35.0,13.0,1.0,1.0,0.0,0.0,40.0,4,0,2,9,0,38,0.0
29.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,3,0,3,38,0.0
21.0,6.0,1.0,1.0,3908.0,0.0,40.0,2,0,2,7,0,38,0.0
35.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,5,2,1,38,0.0
46.0,13.0,1.0,1.0,0.0,0.0,50.0,2,0,2,11,0,18,1.0
35.0,16.0,0.0,1.0,0.0,1902.0,40.0,2,0,2,9,0,35,1.0
34.0,10.0,1.0,1.0,0.0,0.0,60.0,2,0,0,2,1,38,0.0
21.0,11.0,1.0,1.0,0.0,0.0,30.0,2,0,4,6,1,38,0.0
29.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,2,4,0,38,0.0
41.0,14.0,1.0,1.0,0.0,0.0,60.0,3,0,2,3,0,38,1.0
51.0,9.0,1.0,1.0,0.0,0.0,40.0,4,0,2,11,0,38,0.0
22.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,3,38,0.0
47.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
42.0,15.0,1.0,1.0,15024.0,0.0,65.0,3,0,2,9,0,38,1.0
19.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,4,7,3,7,0.0
46.0,13.0,1.0,1.0,15024.0,0.0,40.0,2,0,2,13,0,38,1.0
23.0,10.0,0.0,1.0,0.0,0.0,40.0,2,0,4,5,3,38,0.0
49.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
58.0,13.0,1.0,0.0,0.0,0.0,40.0,4,0,0,9,1,38,0.0
